surface,tourney_level,player_hand,player_ht,player_age,opponent_hand,opponent_ht,opponent_age,best_of,player_ace,player_df,player_svpt,player_1stIn,player_1stWon,player_2ndWon,player_SvGms,player_bpSaved,player_bpFaced,opponent_ace,opponent_df,opponent_svpt,opponent_1stIn,opponent_1stWon,opponent_2ndWon,opponent_SvGms,opponent_bpSaved,opponent_bpFaced,player_rank,opponent_rank,result
Hard,M,R,206.0,37.5,R,188.0,25.0,3,11.0,0.0,56.0,44.0,26.0,2.0,8.0,4.0,7.0,4.0,2.0,48.0,31.0,26.0,10.0,9.0,0.0,0.0,47.0,9.0,False
Hard,M,R,198.0,26.7,R,183.0,23.7,3,10.0,2.0,102.0,65.0,42.0,20.0,15.0,7.0,10.0,1.0,1.0,105.0,62.0,42.0,22.0,15.0,12.0,15.0,3.0,25.0,False
Hard,M,L,191.0,20.8,R,188.0,24.7,3,11.0,1.0,58.0,37.0,33.0,8.0,10.0,3.0,5.0,7.0,1.0,70.0,42.0,34.0,15.0,11.0,7.0,7.0,45.0,21.0,False
Hard,M,R,193.0,25.0,R,183.0,37.8,3,8.0,1.0,112.0,65.0,46.0,23.0,17.0,7.0,11.0,4.0,2.0,112.0,67.0,47.0,25.0,17.0,6.0,9.0,11.0,188.0,False
Hard,M,R,183.0,24.1,R,193.0,22.2,3,2.0,3.0,112.0,86.0,55.0,14.0,17.0,1.0,5.0,11.0,6.0,143.0,97.0,69.0,19.0,17.0,14.0,17.0,74.0,8.0,False
Hard,M,R,198.0,25.4,R,188.0,35.4,3,15.0,10.0,78.0,47.0,36.0,14.0,11.0,4.0,5.0,4.0,2.0,54.0,38.0,35.0,13.0,11.0,0.0,0.0,34.0,7.0,False
Hard,M,L,196.0,26.3,R,198.0,26.4,3,4.0,3.0,78.0,55.0,38.0,13.0,14.0,0.0,3.0,10.0,2.0,76.0,51.0,44.0,13.0,15.0,2.0,4.0,61.0,19.0,False
Hard,M,R,185.0,30.6,R,185.0,20.6,3,4.0,1.0,57.0,40.0,24.0,6.0,9.0,3.0,7.0,4.0,3.0,43.0,27.0,24.0,9.0,9.0,0.0,1.0,106.0,23.0,False
Hard,M,R,185.0,36.3,R,183.0,23.8,3,6.0,1.0,51.0,37.0,23.0,8.0,9.0,0.0,3.0,6.0,1.0,59.0,36.0,31.0,14.0,10.0,3.0,4.0,76.0,4.0,False
Hard,M,R,175.0,32.4,R,193.0,24.2,3,2.0,1.0,53.0,39.0,26.0,8.0,9.0,5.0,7.0,8.0,1.0,58.0,40.0,31.0,12.0,10.0,1.0,1.0,27.0,5.0,False
Hard,M,L,188.0,27.1,L,178.0,23.5,3,4.0,4.0,118.0,82.0,60.0,11.0,17.0,2.0,5.0,6.0,0.0,97.0,67.0,48.0,17.0,16.0,1.0,3.0,13.0,64.0,False
Hard,M,L,185.0,23.5,R,188.0,31.3,3,12.0,9.0,103.0,51.0,44.0,25.0,15.0,7.0,9.0,3.0,2.0,81.0,48.0,36.0,23.0,15.0,2.0,5.0,16.0,14.0,False
Hard,M,L,185.0,36.4,R,185.0,25.4,3,6.0,3.0,99.0,67.0,45.0,12.0,15.0,3.0,8.0,4.0,2.0,88.0,50.0,39.0,18.0,13.0,2.0,5.0,2.0,31.0,False
Hard,M,R,185.0,29.1,L,170.0,27.0,3,10.0,5.0,55.0,32.0,25.0,10.0,9.0,3.0,5.0,6.0,0.0,83.0,57.0,39.0,15.0,10.0,7.0,7.0,58.0,38.0,False
Hard,M,R,188.0,27.0,R,188.0,31.4,3,12.0,8.0,77.0,46.0,36.0,15.0,12.0,0.0,2.0,5.0,2.0,79.0,44.0,35.0,19.0,12.0,2.0,4.0,35.0,28.0,False
Hard,M,R,185.0,18.3,R,178.0,35.4,3,10.0,6.0,113.0,66.0,48.0,19.0,16.0,11.0,15.0,5.0,6.0,108.0,62.0,44.0,27.0,16.0,4.0,6.0,308.0,59.0,False
Hard,M,L,183.0,34.3,R,196.0,25.7,3,5.0,2.0,68.0,41.0,31.0,18.0,11.0,0.0,1.0,20.0,2.0,80.0,45.0,37.0,20.0,11.0,8.0,8.0,43.0,10.0,False
Hard,M,R,183.0,37.5,R,185.0,19.5,3,2.0,0.0,104.0,52.0,39.0,29.0,17.0,1.0,3.0,10.0,7.0,102.0,60.0,48.0,26.0,17.0,7.0,9.0,153.0,18.0,False
Hard,M,R,196.0,29.2,R,206.0,37.5,3,12.0,1.0,66.0,32.0,29.0,17.0,11.0,0.0,1.0,19.0,1.0,63.0,47.0,38.0,12.0,11.0,2.0,2.0,57.0,47.0,False
Hard,M,R,196.0,22.3,R,183.0,23.7,3,12.0,2.0,105.0,66.0,45.0,20.0,15.0,8.0,11.0,2.0,4.0,104.0,68.0,47.0,17.0,15.0,11.0,13.0,33.0,25.0,False
Hard,M,R,196.0,27.2,L,191.0,20.8,3,3.0,1.0,58.0,35.0,25.0,11.0,9.0,5.0,7.0,5.0,3.0,54.0,31.0,30.0,12.0,10.0,2.0,2.0,42.0,45.0,False
Hard,M,R,191.0,27.4,R,188.0,24.7,3,8.0,0.0,61.0,42.0,32.0,7.0,10.0,1.0,3.0,3.0,0.0,49.0,32.0,27.0,13.0,10.0,0.0,0.0,51.0,21.0,False
Hard,M,R,183.0,23.4,R,193.0,25.0,3,3.0,6.0,61.0,36.0,20.0,10.0,10.0,5.0,10.0,4.0,2.0,71.0,41.0,33.0,11.0,10.0,1.0,3.0,32.0,11.0,False
Hard,M,R,190.0,35.4,R,183.0,37.8,3,7.0,8.0,91.0,49.0,34.0,16.0,16.0,6.0,12.0,3.0,3.0,95.0,53.0,36.0,22.0,15.0,6.0,10.0,48.0,188.0,False
Hard,M,R,196.0,25.3,R,183.0,24.1,3,16.0,5.0,93.0,53.0,37.0,19.0,14.0,7.0,11.0,1.0,1.0,109.0,86.0,60.0,11.0,15.0,7.0,8.0,36.0,74.0,False
Hard,M,R,170.0,30.2,R,198.0,25.4,3,0.0,6.0,56.0,35.0,21.0,10.0,9.0,3.0,7.0,12.0,3.0,49.0,29.0,22.0,13.0,9.0,0.0,1.0,24.0,34.0,False
Hard,M,R,170.0,21.8,R,198.0,26.4,3,1.0,1.0,41.0,29.0,12.0,4.0,7.0,6.0,11.0,6.0,1.0,44.0,29.0,25.0,6.0,7.0,3.0,3.0,40.0,19.0,False
Hard,M,R,188.0,21.2,L,196.0,26.3,3,2.0,4.0,50.0,21.0,14.0,13.0,9.0,1.0,5.0,6.0,0.0,46.0,29.0,22.0,12.0,8.0,3.0,3.0,12.0,61.0,False
Hard,M,R,198.0,34.0,R,185.0,20.6,3,9.0,2.0,52.0,27.0,23.0,13.0,10.0,0.0,2.0,7.0,1.0,57.0,42.0,34.0,8.0,10.0,2.0,2.0,17.0,23.0,False
Hard,M,R,191.0,26.0,R,185.0,30.6,3,15.0,3.0,62.0,37.0,27.0,11.0,9.0,3.0,5.0,2.0,1.0,56.0,31.0,25.0,17.0,10.0,5.0,5.0,69.0,106.0,False
Hard,M,L,178.0,24.9,R,185.0,36.3,3,5.0,2.0,59.0,35.0,21.0,7.0,8.0,6.0,11.0,4.0,1.0,43.0,30.0,21.0,10.0,8.0,1.0,2.0,44.0,76.0,False
Hard,M,R,185.0,21.2,R,175.0,32.4,3,7.0,3.0,88.0,57.0,39.0,16.0,14.0,3.0,6.0,4.0,4.0,80.0,49.0,36.0,19.0,14.0,6.0,8.0,50.0,27.0,False
Hard,M,R,188.0,25.9,L,178.0,23.5,3,7.0,0.0,84.0,56.0,40.0,16.0,14.0,2.0,4.0,2.0,1.0,107.0,66.0,45.0,22.0,14.0,6.0,7.0,26.0,64.0,False
Hard,M,R,183.0,23.1,L,188.0,27.1,3,0.0,3.0,53.0,34.0,21.0,10.0,9.0,2.0,5.0,8.0,2.0,46.0,33.0,30.0,7.0,9.0,0.0,0.0,29.0,13.0,False
Hard,M,L,188.0,34.7,R,188.0,31.3,3,2.0,4.0,70.0,36.0,26.0,13.0,9.0,7.0,10.0,9.0,2.0,61.0,37.0,30.0,14.0,9.0,3.0,3.0,39.0,14.0,False
Hard,M,R,185.0,24.2,L,185.0,23.5,3,1.0,6.0,104.0,60.0,43.0,24.0,15.0,7.0,10.0,9.0,3.0,89.0,51.0,40.0,24.0,16.0,1.0,2.0,30.0,16.0,False
Hard,M,R,183.0,34.5,R,185.0,25.4,3,1.0,4.0,66.0,35.0,23.0,16.0,10.0,6.0,9.0,1.0,3.0,58.0,34.0,27.0,15.0,10.0,2.0,3.0,20.0,31.0,False
Hard,A,R,185.0,20.9,R,185.0,21.2,5,4.0,0.0,59.0,40.0,27.0,11.0,9.0,1.0,3.0,11.0,1.0,63.0,41.0,35.0,9.0,9.0,3.0,4.0,74.0,49.0,False
Hard,A,L,191.0,20.8,R,185.0,21.2,5,15.0,5.0,88.0,66.0,45.0,9.0,12.0,5.0,6.0,10.0,0.0,66.0,50.0,42.0,8.0,11.0,1.0,2.0,41.0,49.0,False
Hard,A,L,180.0,20.2,R,185.0,20.9,5,2.0,0.0,62.0,40.0,30.0,10.0,10.0,2.0,4.0,4.0,1.0,69.0,47.0,36.0,14.0,12.0,1.0,2.0,111.0,74.0,False
Hard,A,R,183.0,21.7,R,185.0,21.2,5,11.0,5.0,95.0,61.0,48.0,17.0,15.0,1.0,4.0,6.0,0.0,99.0,63.0,48.0,20.0,15.0,9.0,12.0,134.0,49.0,False
Hard,A,R,183.0,21.7,R,185.0,20.9,5,6.0,3.0,55.0,37.0,25.0,10.0,8.0,5.0,6.0,3.0,0.0,64.0,49.0,37.0,7.0,9.0,6.0,6.0,134.0,74.0,False
Hard,A,R,185.0,20.9,R,185.0,21.2,5,5.0,3.0,56.0,42.0,23.0,4.0,8.0,6.0,10.0,7.0,1.0,56.0,35.0,23.0,12.0,9.0,4.0,6.0,74.0,49.0,False
Hard,A,R,185.0,20.6,L,191.0,20.8,5,3.0,0.0,45.0,35.0,20.0,3.0,7.0,6.0,9.0,12.0,2.0,43.0,31.0,28.0,7.0,8.0,0.0,0.0,23.0,41.0,False
Hard,A,R,175.0,21.2,R,185.0,20.6,5,0.0,1.0,53.0,33.0,20.0,7.0,9.0,4.0,8.0,4.0,0.0,48.0,35.0,31.0,4.0,9.0,2.0,3.0,90.0,23.0,False
Hard,A,R,185.0,20.6,L,180.0,20.2,5,9.0,1.0,112.0,77.0,58.0,19.0,15.0,3.0,4.0,20.0,1.0,111.0,76.0,57.0,21.0,15.0,2.0,3.0,23.0,111.0,False
Hard,A,R,175.0,21.2,L,191.0,20.8,5,1.0,4.0,74.0,49.0,35.0,12.0,12.0,1.0,3.0,6.0,2.0,63.0,37.0,33.0,14.0,11.0,2.0,3.0,90.0,41.0,False
Hard,A,L,191.0,20.8,L,180.0,20.2,5,10.0,1.0,68.0,44.0,36.0,10.0,9.0,6.0,7.0,14.0,3.0,66.0,43.0,37.0,12.0,9.0,0.0,1.0,41.0,111.0,False
Hard,A,R,175.0,21.2,L,180.0,20.2,5,0.0,0.0,45.0,26.0,14.0,10.0,8.0,3.0,7.0,6.0,0.0,47.0,29.0,24.0,10.0,9.0,4.0,5.0,90.0,111.0,False
Hard,F,R,183.0,23.8,R,188.0,35.4,3,6.0,1.0,57.0,40.0,31.0,6.0,10.0,3.0,5.0,9.0,0.0,55.0,39.0,33.0,11.0,11.0,0.0,0.0,4.0,8.0,False
Hard,F,R,188.0,25.0,R,183.0,23.8,3,9.0,0.0,50.0,30.0,20.0,9.0,9.0,0.0,4.0,10.0,0.0,46.0,35.0,27.0,8.0,9.0,0.0,1.0,7.0,4.0,False
Hard,F,R,193.0,25.0,R,188.0,35.4,3,15.0,1.0,81.0,55.0,42.0,9.0,12.0,0.0,2.0,4.0,1.0,76.0,53.0,40.0,14.0,12.0,0.0,2.0,9.0,8.0,False
Hard,F,R,183.0,23.8,L,185.0,36.4,3,4.0,0.0,66.0,46.0,33.0,10.0,12.0,1.0,3.0,16.0,1.0,61.0,41.0,38.0,12.0,12.0,2.0,2.0,4.0,2.0,False
Hard,F,L,185.0,36.4,R,193.0,22.2,3,1.0,4.0,61.0,36.0,26.0,12.0,9.0,2.0,4.0,15.0,2.0,68.0,48.0,39.0,8.0,10.0,5.0,5.0,2.0,6.0,False
Hard,F,L,185.0,36.4,R,193.0,25.0,3,7.0,4.0,69.0,49.0,37.0,8.0,9.0,7.0,9.0,8.0,1.0,58.0,40.0,32.0,14.0,10.0,0.0,0.0,2.0,9.0,False
Hard,F,R,193.0,22.2,R,183.0,23.8,3,14.0,3.0,59.0,38.0,32.0,12.0,11.0,0.0,1.0,5.0,1.0,67.0,44.0,33.0,18.0,11.0,0.0,0.0,6.0,4.0,False
Hard,F,R,193.0,25.0,R,183.0,23.8,3,15.0,0.0,89.0,55.0,48.0,17.0,15.0,4.0,5.0,14.0,3.0,93.0,65.0,57.0,14.0,16.0,3.0,4.0,9.0,4.0,False
Hard,F,R,193.0,22.2,R,193.0,25.0,3,9.0,2.0,102.0,67.0,50.0,19.0,16.0,3.0,5.0,5.0,1.0,90.0,56.0,49.0,24.0,16.0,3.0,3.0,6.0,9.0,False
Hard,F,R,198.0,26.7,R,193.0,24.2,3,16.0,2.0,101.0,67.0,57.0,16.0,16.0,1.0,3.0,9.0,1.0,103.0,77.0,64.0,14.0,17.0,0.0,1.0,5.0,3.0,False
Hard,F,R,193.0,24.2,R,188.0,25.0,3,10.0,2.0,71.0,48.0,36.0,14.0,13.0,2.0,5.0,10.0,2.0,84.0,57.0,45.0,14.0,13.0,2.0,3.0,3.0,7.0,False
Hard,F,R,193.0,24.2,R,188.0,35.4,3,9.0,0.0,61.0,41.0,33.0,12.0,11.0,1.0,2.0,3.0,2.0,63.0,44.0,36.0,14.0,11.0,1.0,1.0,3.0,8.0,False
Hard,F,R,198.0,26.7,R,188.0,25.0,3,24.0,8.0,123.0,82.0,65.0,18.0,17.0,6.0,9.0,9.0,1.0,98.0,68.0,56.0,18.0,16.0,1.0,2.0,5.0,7.0,False
Hard,F,R,198.0,26.7,R,188.0,35.4,3,16.0,2.0,126.0,93.0,60.0,17.0,16.0,4.0,6.0,9.0,3.0,131.0,85.0,67.0,22.0,17.0,5.0,6.0,5.0,8.0,False
Hard,F,R,188.0,25.0,R,188.0,35.4,3,10.0,1.0,56.0,31.0,22.0,9.0,8.0,1.0,4.0,12.0,0.0,43.0,35.0,33.0,3.0,9.0,0.0,0.0,7.0,8.0,False
Clay,D,R,185.0,20.3,R,170.0,21.1,3,2.0,1.0,59.0,38.0,27.0,8.0,10.0,1.0,4.0,1.0,0.0,70.0,55.0,36.0,11.0,11.0,1.0,3.0,94.0,62.0,False
Clay,D,R,183.0,21.3,R,170.0,29.5,3,1.0,5.0,75.0,39.0,21.0,16.0,12.0,3.0,9.0,2.0,7.0,89.0,58.0,38.0,11.0,13.0,9.0,14.0,131.0,14.0,False
Clay,D,R,178.0,24.7,R,180.0,29.9,3,0.0,3.0,66.0,36.0,23.0,11.0,9.0,4.0,8.0,3.0,0.0,45.0,26.0,22.0,12.0,9.0,0.0,1.0,168.0,69.0,False
Hard,D,R,196.0,25.8,R,188.0,30.0,3,6.0,1.0,76.0,47.0,38.0,16.0,14.0,2.0,5.0,2.0,4.0,84.0,52.0,36.0,17.0,14.0,4.0,8.0,99.0,35.0,False
Hard,D,R,188.0,30.0,R,183.0,23.0,3,1.0,4.0,96.0,54.0,35.0,20.0,11.0,7.0,9.0,4.0,1.0,64.0,39.0,31.0,15.0,11.0,3.0,4.0,35.0,30.0,False
Hard,D,R,180.0,22.3,R,196.0,25.8,3,4.0,1.0,64.0,43.0,25.0,15.0,10.0,2.0,4.0,9.0,0.0,50.0,32.0,28.0,12.0,10.0,0.0,0.0,240.0,99.0,False
Hard,D,R,191.0,20.6,R,180.0,31.2,3,9.0,2.0,110.0,65.0,47.0,20.0,15.0,7.0,10.0,6.0,3.0,82.0,54.0,45.0,13.0,15.0,4.0,6.0,405.0,68.0,False
Hard,D,R,185.0,22.7,R,188.0,22.9,3,7.0,0.0,66.0,50.0,29.0,10.0,10.0,5.0,8.0,1.0,2.0,65.0,48.0,34.0,10.0,11.0,3.0,4.0,163.0,71.0,False
Hard,D,R,188.0,22.9,R,180.0,31.2,3,1.0,0.0,48.0,34.0,21.0,8.0,9.0,0.0,3.0,3.0,0.0,71.0,47.0,32.0,13.0,9.0,8.0,8.0,71.0,68.0,False
Hard,D,R,191.0,20.6,R,185.0,22.7,3,8.0,2.0,58.0,32.0,18.0,12.0,8.0,4.0,8.0,4.0,0.0,39.0,31.0,27.0,5.0,8.0,0.0,0.0,405.0,163.0,False
Clay,D,R,180.0,30.9,R,188.0,25.6,3,2.0,1.0,77.0,52.0,31.0,12.0,10.0,13.0,16.0,2.0,3.0,54.0,32.0,25.0,13.0,10.0,1.0,2.0,294.0,54.0,False
Clay,D,R,180.0,30.9,R,190.0,34.8,3,1.0,1.0,44.0,27.0,16.0,5.0,7.0,1.0,5.0,3.0,2.0,46.0,25.0,20.0,12.0,8.0,0.0,0.0,294.0,255.0,False
Clay,D,R,193.0,31.3,R,185.0,18.8,3,1.0,6.0,69.0,34.0,26.0,14.0,9.0,5.0,7.0,1.0,1.0,60.0,40.0,30.0,13.0,10.0,2.0,2.0,261.0,19.0,False
Clay,D,R,193.0,31.3,R,183.0,33.8,3,2.0,5.0,70.0,38.0,26.0,12.0,8.0,7.0,10.0,1.0,0.0,47.0,27.0,21.0,17.0,9.0,2.0,2.0,261.0,15.0,False
Hard,D,R,185.0,30.2,R,196.0,26.6,3,4.0,0.0,58.0,39.0,26.0,9.0,10.0,4.0,7.0,11.0,0.0,73.0,47.0,38.0,11.0,10.0,8.0,8.0,144.0,59.0,False
Hard,D,L,193.0,30.0,L,183.0,33.6,3,6.0,4.0,81.0,50.0,32.0,15.0,13.0,3.0,7.0,6.0,1.0,82.0,52.0,38.0,20.0,14.0,4.0,6.0,381.0,58.0,False
Hard,D,R,175.0,21.6,R,185.0,25.7,3,0.0,2.0,42.0,21.0,12.0,6.0,7.0,5.0,10.0,9.0,1.0,33.0,21.0,20.0,8.0,7.0,0.0,0.0,700.0,67.0,False
Clay,D,R,185.0,21.9,R,198.0,24.8,3,3.0,1.0,55.0,41.0,25.0,7.0,9.0,6.0,9.0,7.0,2.0,55.0,32.0,28.0,12.0,9.0,3.0,3.0,216.0,3.0,False
Clay,D,R,193.0,31.8,L,183.0,27.7,3,18.0,5.0,73.0,46.0,35.0,13.0,12.0,2.0,4.0,5.0,0.0,65.0,46.0,35.0,13.0,13.0,0.0,2.0,60.0,114.0,False
Clay,D,L,183.0,27.7,R,198.0,24.8,3,1.0,1.0,56.0,35.0,25.0,8.0,9.0,2.0,5.0,4.0,2.0,57.0,39.0,34.0,9.0,10.0,1.0,1.0,114.0,3.0,False
Hard,D,R,193.0,31.5,R,188.0,20.5,3,3.0,1.0,88.0,64.0,46.0,13.0,15.0,3.0,6.0,9.0,1.0,82.0,59.0,45.0,11.0,15.0,0.0,2.0,110.0,11.0,False
Hard,D,R,191.0,26.8,R,175.0,29.1,3,3.0,2.0,66.0,45.0,28.0,11.0,10.0,6.0,9.0,1.0,2.0,66.0,49.0,34.0,10.0,11.0,0.0,2.0,21.0,203.0,False
Hard,D,R,175.0,29.1,R,188.0,20.5,3,3.0,0.0,68.0,48.0,27.0,14.0,11.0,2.0,5.0,6.0,0.0,52.0,33.0,27.0,14.0,11.0,0.0,1.0,203.0,11.0,False
Hard,D,R,193.0,31.5,R,185.0,19.9,3,1.0,1.0,110.0,77.0,51.0,16.0,15.0,3.0,7.0,6.0,1.0,92.0,64.0,47.0,15.0,15.0,4.0,5.0,110.0,57.0,False
Hard,D,R,183.0,34.1,R,183.0,23.1,3,2.0,0.0,50.0,34.0,20.0,9.0,8.0,2.0,5.0,10.0,1.0,51.0,31.0,24.0,15.0,9.0,1.0,1.0,160.0,8.0,False
Hard,D,R,185.0,24.9,R,196.0,24.7,3,2.0,1.0,40.0,23.0,18.0,4.0,8.0,1.0,4.0,13.0,0.0,43.0,27.0,27.0,9.0,9.0,0.0,0.0,321.0,32.0,False
Hard,D,R,183.0,23.1,R,196.0,24.7,3,9.0,3.0,86.0,51.0,39.0,24.0,16.0,2.0,4.0,14.0,6.0,94.0,58.0,50.0,17.0,16.0,4.0,5.0,8.0,32.0,False
Hard,D,R,191.0,29.0,R,183.0,25.8,3,2.0,0.0,64.0,37.0,26.0,14.0,11.0,5.0,8.0,7.0,5.0,89.0,50.0,38.0,20.0,11.0,9.0,10.0,101.0,133.0,False
Hard,D,R,180.0,23.8,R,183.0,25.8,3,5.0,2.0,49.0,24.0,18.0,10.0,9.0,1.0,5.0,6.0,2.0,57.0,42.0,30.0,10.0,9.0,3.0,4.0,267.0,133.0,False
Hard,D,R,185.0,22.0,R,196.0,21.6,3,6.0,5.0,98.0,52.0,39.0,18.0,13.0,10.0,14.0,12.0,5.0,64.0,39.0,32.0,10.0,14.0,3.0,7.0,265.0,40.0,False
Hard,D,R,190.0,33.0,R,193.0,24.3,3,0.0,2.0,43.0,25.0,10.0,6.0,6.0,5.0,10.0,5.0,2.0,41.0,22.0,19.0,10.0,7.0,0.0,0.0,453.0,20.0,False
Hard,D,R,185.0,22.0,R,185.0,24.7,3,1.0,3.0,92.0,56.0,36.0,12.0,12.0,7.0,12.0,5.0,3.0,74.0,42.0,33.0,13.0,12.0,4.0,8.0,265.0,39.0,False
Clay,D,L,193.0,31.4,R,198.0,26.3,3,8.0,0.0,85.0,57.0,31.0,20.0,15.0,4.0,8.0,17.0,0.0,84.0,57.0,44.0,14.0,15.0,3.0,6.0,179.0,146.0,False
Grass,D,R,193.0,27.8,R,183.0,29.6,3,6.0,7.0,72.0,44.0,31.0,10.0,10.0,5.0,9.0,3.0,2.0,59.0,26.0,17.0,20.0,10.0,4.0,6.0,305.0,590.0,False
Hard,D,R,185.0,26.5,R,188.0,27.5,3,7.0,5.0,99.0,60.0,42.0,19.0,15.0,3.0,8.0,11.0,0.0,105.0,56.0,40.0,25.0,16.0,4.0,6.0,189.0,510.0,False
Hard,D,R,188.0,27.5,R,183.0,25.4,3,4.0,2.0,99.0,63.0,39.0,18.0,13.0,4.0,8.0,15.0,3.0,77.0,53.0,44.0,11.0,14.0,2.0,4.0,510.0,159.0,False
Clay,D,R,175.0,30.8,R,185.0,25.8,3,0.0,1.0,57.0,38.0,21.0,10.0,9.0,4.0,8.0,2.0,0.0,69.0,43.0,32.0,13.0,10.0,5.0,7.0,626.0,486.0,False
Clay,D,R,185.0,25.8,R,183.0,31.4,3,2.0,1.0,90.0,56.0,26.0,17.0,13.0,8.0,15.0,3.0,3.0,74.0,43.0,31.0,17.0,13.0,2.0,5.0,486.0,355.0,False
Clay,D,R,185.0,21.5,R,188.0,20.2,3,0.0,2.0,64.0,38.0,23.0,14.0,10.0,0.0,4.0,1.0,4.0,63.0,38.0,31.0,11.0,11.0,3.0,5.0,808.0,1130.0,False
Hard,A,R,196.0,26.7,R,193.0,25.1,3,7.0,2.0,97.0,62.0,47.0,15.0,12.0,9.0,9.0,15.0,2.0,85.0,52.0,45.0,16.0,12.0,0.0,0.0,16.0,9.0,False
Hard,A,R,185.0,20.8,R,188.0,24.9,3,0.0,0.0,21.0,12.0,8.0,3.0,4.0,1.0,3.0,3.0,1.0,27.0,19.0,15.0,3.0,4.0,3.0,3.0,23.0,19.0,False
Hard,A,R,196.0,25.8,R,193.0,25.1,3,17.0,1.0,82.0,62.0,51.0,7.0,12.0,2.0,2.0,11.0,0.0,80.0,50.0,44.0,19.0,12.0,4.0,4.0,10.0,9.0,False
Hard,A,R,183.0,23.9,R,188.0,24.9,3,3.0,3.0,68.0,41.0,26.0,12.0,9.0,6.0,9.0,5.0,4.0,61.0,37.0,31.0,11.0,9.0,5.0,5.0,245.0,19.0,False
Hard,A,R,196.0,26.7,R,193.0,24.3,3,7.0,2.0,89.0,58.0,48.0,18.0,16.0,1.0,2.0,9.0,1.0,98.0,52.0,43.0,28.0,16.0,1.0,2.0,16.0,4.0,False
Hard,A,R,188.0,26.1,R,193.0,24.3,3,7.0,2.0,88.0,59.0,44.0,10.0,15.0,2.0,7.0,20.0,1.0,94.0,60.0,45.0,20.0,15.0,5.0,6.0,26.0,4.0,False
Hard,A,R,196.0,25.8,R,196.0,26.7,3,12.0,1.0,79.0,49.0,36.0,16.0,14.0,1.0,4.0,11.0,1.0,77.0,49.0,37.0,18.0,14.0,2.0,4.0,10.0,16.0,False
Hard,A,R,180.0,22.9,R,185.0,20.8,3,1.0,1.0,40.0,28.0,12.0,5.0,7.0,4.0,9.0,8.0,0.0,31.0,18.0,17.0,11.0,7.0,0.0,0.0,260.0,23.0,False
Hard,A,R,193.0,25.1,L,188.0,27.3,3,16.0,2.0,95.0,58.0,39.0,21.0,16.0,4.0,8.0,7.0,0.0,91.0,69.0,53.0,9.0,16.0,5.0,8.0,9.0,14.0,False
Hard,A,R,175.0,32.6,R,188.0,24.9,3,9.0,3.0,82.0,46.0,35.0,17.0,15.0,5.0,9.0,10.0,1.0,87.0,46.0,32.0,24.0,15.0,7.0,10.0,27.0,19.0,False
Hard,A,R,180.0,32.0,R,193.0,24.3,3,2.0,1.0,49.0,33.0,22.0,4.0,8.0,2.0,6.0,12.0,1.0,61.0,39.0,27.0,12.0,9.0,4.0,5.0,53.0,4.0,False
Hard,A,R,188.0,31.6,R,193.0,24.3,3,11.0,2.0,87.0,55.0,44.0,19.0,15.0,6.0,8.0,12.0,1.0,95.0,72.0,56.0,12.0,15.0,8.0,9.0,28.0,4.0,False
Hard,A,R,193.0,26.5,R,183.0,29.4,3,2.0,5.0,48.0,26.0,14.0,6.0,7.0,3.0,8.0,2.0,2.0,36.0,20.0,18.0,11.0,7.0,1.0,1.0,506.0,196.0,False
Hard,A,R,180.0,32.0,R,188.0,31.6,3,2.0,2.0,64.0,33.0,22.0,16.0,11.0,3.0,7.0,10.0,7.0,72.0,48.0,38.0,9.0,11.0,6.0,8.0,53.0,28.0,False
Hard,A,R,185.0,23.5,R,183.0,29.4,3,4.0,4.0,56.0,31.0,13.0,11.0,7.0,2.0,7.0,2.0,0.0,48.0,33.0,21.0,12.0,7.0,3.0,3.0,129.0,196.0,False
Hard,A,R,183.0,37.7,R,196.0,25.8,3,9.0,3.0,67.0,33.0,26.0,21.0,11.0,1.0,3.0,11.0,0.0,62.0,32.0,25.0,23.0,11.0,1.0,2.0,148.0,10.0,False
Hard,A,R,180.0,22.9,L,196.0,26.5,3,0.0,2.0,46.0,34.0,20.0,5.0,8.0,0.0,3.0,3.0,1.0,52.0,31.0,27.0,11.0,9.0,0.0,0.0,260.0,56.0,False
Hard,A,R,196.0,25.5,R,196.0,25.8,3,15.0,8.0,104.0,62.0,50.0,23.0,15.0,3.0,4.0,18.0,4.0,94.0,58.0,52.0,20.0,16.0,3.0,4.0,37.0,10.0,False
Hard,A,R,180.0,22.9,R,173.0,21.9,3,2.0,2.0,93.0,62.0,41.0,14.0,10.0,8.0,10.0,3.0,1.0,78.0,55.0,44.0,11.0,10.0,5.0,5.0,260.0,142.0,False
Hard,A,R,196.0,25.5,R,183.0,37.7,3,7.0,2.0,59.0,42.0,33.0,8.0,10.0,3.0,4.0,10.0,0.0,63.0,34.0,29.0,19.0,11.0,0.0,0.0,37.0,148.0,False
Hard,A,R,173.0,21.9,L,196.0,26.5,3,4.0,2.0,88.0,61.0,41.0,13.0,14.0,4.0,7.0,6.0,1.0,99.0,67.0,48.0,16.0,14.0,6.0,7.0,142.0,56.0,False
Hard,A,R,198.0,25.7,R,193.0,25.1,3,3.0,5.0,60.0,48.0,31.0,3.0,8.0,3.0,6.0,8.0,4.0,45.0,27.0,26.0,11.0,9.0,1.0,1.0,12.0,9.0,False
